data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-03-10 07:46:16.338391;1196;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Shavonne Keith;feminino;cartão de crédito
2025-03-10 07:55:14.916892;1197;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Cora Garcia;feminino;boleto
2025-03-10 10:18:16.603378;1198;Florianópolis;Gabriela Santos;Smartwatch Garmin;Christopher Beauregard;masculino;cartão de crédito
2025-03-10 11:38:13.460469;1199;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Mary Perry;feminino;dinheiro
2025-03-10 13:14:13.018647;1200;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Tracy Tiger;masculino;boleto
2025-03-10 13:24:15.110453;1201;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Richard Hammond;masculino;pix
2025-03-10 16:43:16.417938;1202;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Harvey Langley;masculino;cartão de crédito
2025-03-10 18:26:14.514179;1203;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Herbert Rios;masculino;boleto
2025-03-11 08:40:16.428029;1204;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Linda Cornett;feminino;pix
2025-03-11 11:32:13.271829;1205;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Teri Delgado;feminino;pix
2025-03-11 12:18:14.354350;1206;São Paulo;Lucas Pereira;Tablet Apple Ipad;Henry Willis;masculino;boleto
2025-03-11 12:18:16.315161;1207;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Matthew Langford;masculino;cartão de crédito
2025-03-11 12:31:15.352140;1208;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Natasha Bustamante;feminino;cartão de crédito
2025-03-11 17:04:16.343436;1209;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Desiree Linderman;feminino;boleto
2025-03-11 18:37:17.523552;1210;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Rose Wissmann;feminino;dinheiro
2025-03-12 09:06:13.841821;1211;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Rebecca Mcsweeney;feminino;pix
2025-03-12 09:14:16.430034;1212;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Patrick Tice;masculino;cartão de crédito
2025-03-12 13:59:16.423981;1213;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Rita Robertson;feminino;boleto
2025-03-12 14:37:16.375878;1214;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Justin Dukes;masculino;dinheiro
2025-03-12 17:33:15.126613;1215;São Paulo;Lucas Pereira;Tablet Apple Ipad;Cara Foster;feminino;cartão de crédito
2025-03-12 17:58:18.129384;1216;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Kevin Mallow;masculino;dinheiro
2025-03-13 08:13:12.918530;1217;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Laura Hodge;feminino;cartão de crédito
2025-03-13 11:04:15.923455;1218;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Mary Currin;feminino;cartão de crédito
2025-03-13 14:31:15.496477;1219;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Caron Brobeck;feminino;cartão de crédito
2025-03-13 15:26:14.675742;1220;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Donna Quale;feminino;dinheiro
2025-03-13 15:55:13.759071;1221;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;David Edmonds;masculino;boleto
2025-03-13 18:22:14.041409;1222;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Mark Bartsch;masculino;boleto
2025-03-14 09:50:16.722077;1223;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Annie Allen;feminino;boleto
2025-03-14 10:16:17.765658;1224;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;John Ridling;masculino;pix
2025-03-14 10:28:12.929600;1225;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Salvador Swindler;masculino;boleto
2025-03-14 10:40:17.511343;1226;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Jane Murray;feminino;pix
2025-03-14 14:53:13.814393;1227;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;James Adams;masculino;pix
2025-03-15 09:04:16.075556;1228;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Jack Colter;masculino;dinheiro
2025-03-15 11:58:12.894057;1229;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;William Schepis;masculino;dinheiro
2025-03-15 13:07:17.480601;1230;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Helen Freeman;feminino;boleto
2025-03-15 13:36:16.390105;1231;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Robert Hardaway;masculino;dinheiro
2025-03-15 13:49:14.762256;1232;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Carlos Lindsay;masculino;pix
2025-03-15 15:35:16.586686;1233;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Mark Reid;masculino;dinheiro
2025-03-15 18:20:12.775665;1234;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Kevin Mccall;masculino;dinheiro
2025-03-15 18:22:16.157917;1235;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Joyce Holston;feminino;boleto
2025-03-16 09:52:12.980579;1236;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Barbara Potts;feminino;dinheiro
2025-03-16 09:59:13.839816;1237;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Karen Gonzalez;feminino;boleto
2025-03-16 12:19:14.170116;1238;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Joe Jackson;masculino;dinheiro
2025-03-16 13:10:16.315161;1239;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Kimberly Vincent;feminino;boleto
2025-03-16 17:35:15.403199;1240;São Paulo;Lucas Pereira;Tablet Apple Ipad;James Richardson;masculino;dinheiro
2025-03-17 09:05:17.248697;1241;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Robert Garcia;masculino;dinheiro
2025-03-17 11:07:15.678758;1242;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Samira Tolbert;feminino;cartão de crédito
2025-03-17 15:34:14.578855;1243;Florianópolis;Gabriela Santos;Smartwatch Garmin;Robert Dannenberg;masculino;boleto
2025-03-17 17:55:16.018202;1244;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Edward Whitfield;masculino;pix
2025-03-18 07:48:12.814725;1245;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Kristine Delafuente;feminino;pix
2025-03-18 10:52:17.611906;1246;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Christina Richardson;feminino;cartão de crédito
2025-03-19 08:39:17.393496;1247;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Walter Speer;masculino;cartão de crédito
2025-03-19 11:55:16.585677;1248;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Luis Johnson;masculino;dinheiro
2025-03-19 14:26:16.358595;1249;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Frank Thomas;masculino;cartão de crédito
2025-03-19 17:28:13.382130;1250;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Billy Biros;masculino;dinheiro
2025-03-20 07:59:18.390206;1251;São Paulo;Ana Oliveira;Smartwatch Garmin;Richard Burkett;masculino;pix
2025-03-20 08:41:16.971624;1252;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Sheri Lane;feminino;dinheiro
2025-03-20 11:38:13.374020;1253;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Teresa Gilbert;feminino;pix
2025-03-20 11:43:16.688506;1254;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Stephanie Gomez;feminino;cartão de crédito
2025-03-20 12:39:15.322770;1255;Florianópolis;Tiago Lima;Smartwatch Garmin;Theresa Forte;feminino;dinheiro
2025-03-21 10:26:18.006619;1256;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Rebecca Watkins;feminino;pix
2025-03-21 11:35:15.321767;1257;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Dominique Knox;feminino;boleto
2025-03-21 13:09:13.196418;1258;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Randall Hage;masculino;boleto
2025-03-21 15:40:16.830113;1259;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Dorothy Lopez;feminino;pix
2025-03-22 07:44:14.606544;1260;Porto Alegre;Mariana Gomes;Smartwatch Garmin;William Abplanalp;masculino;pix
2025-03-22 10:53:15.110453;1261;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Lillian Koslow;feminino;boleto
2025-03-22 11:38:14.458186;1262;São Paulo;Lucas Pereira;Smartwatch Garmin;Al Arnold;masculino;boleto
2025-03-22 15:42:13.871155;1263;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Charles Harris;masculino;dinheiro
2025-03-23 10:46:17.611906;1264;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Mary Forsmark;feminino;boleto
2025-03-23 10:50:17.986979;1265;Florianópolis;Tiago Lima;Smartwatch Garmin;Kevin Galvan;masculino;dinheiro
2025-03-23 10:58:13.887266;1266;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Thomas Hodge;masculino;dinheiro
2025-03-23 12:13:13.397475;1267;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Yolando Mcelroy;feminino;pix
2025-03-23 13:35:18.182998;1268;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Chris Johnson;masculino;dinheiro
2025-03-23 16:06:17.809543;1269;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Michael Anderson;masculino;cartão de crédito
2025-03-23 16:10:18.224972;1270;São Paulo;Ana Oliveira;Smartwatch Garmin;Phyllis Bates;feminino;dinheiro
2025-03-23 18:10:15.562048;1271;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Kellie Thornberg;feminino;pix
2025-03-24 09:22:13.912980;1272;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Norman Dauer;masculino;cartão de crédito
2025-03-24 13:58:15.342103;1273;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Kristy Moore;feminino;pix
2025-03-24 15:35:14.825482;1274;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Maya Meyer;feminino;dinheiro
2025-03-24 16:15:17.179415;1275;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Emil Williams;masculino;boleto
2025-03-24 16:38:18.010772;1276;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Billy Mccray;masculino;cartão de crédito
2025-03-24 17:34:17.920253;1277;São Paulo;Ana Oliveira;Tablet Apple Ipad;Jimmy Fortune;masculino;dinheiro
2025-03-24 17:45:15.287938;1278;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Donya Ward;feminino;pix
2025-03-24 17:46:17.945445;1279;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Derrick Mcgown;masculino;pix
2025-03-24 18:23:13.680791;1280;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Justin White;masculino;pix
2025-03-24 18:32:17.068069;1281;São Paulo;Ana Oliveira;Tablet Apple Ipad;Brenda Melton;feminino;boleto
2025-03-25 09:30:15.160941;1282;Florianópolis;Tiago Lima;Smartwatch Garmin;Janice Trent;feminino;boleto
2025-03-25 11:38:17.273046;1283;Florianópolis;Gabriela Santos;Smartwatch Garmin;Joann Blue;feminino;boleto
2025-03-25 11:57:16.776210;1284;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Jose Davis;masculino;pix
2025-03-26 07:45:16.422978;1285;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Jeffery Hill;masculino;dinheiro
2025-03-26 09:36:13.977641;1286;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Jesus Bruce;masculino;pix
2025-03-26 12:36:15.110453;1287;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Donald Riley;masculino;cartão de crédito
2025-03-26 12:48:16.299873;1288;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Bernard Vanvalkenbur;masculino;boleto
2025-03-26 13:56:16.382062;1289;Florianópolis;Tiago Lima;Fone de Ouvido Sony;George Tilton;masculino;cartão de crédito
2025-03-26 14:43:15.694944;1290;Florianópolis;Tiago Lima;Smartwatch Garmin;Donald Stauber;masculino;boleto
2025-03-26 15:24:17.658728;1291;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Joanne Sumner;feminino;cartão de crédito
2025-03-26 16:31:15.495337;1292;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Chung Glenn;masculino;boleto
2025-03-27 14:54:15.779142;1293;Porto Alegre;Mariana Gomes;Smartwatch Garmin;David Rosas;masculino;cartão de crédito
2025-03-27 14:56:16.438086;1294;São Paulo;Lucas Pereira;Tablet Apple Ipad;Rosa Urbina;feminino;boleto
2025-03-27 15:58:12.774659;1295;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Mathew Liles;masculino;cartão de crédito
2025-03-27 18:38:16.428029;1296;Florianópolis;Tiago Lima;Tablet Apple Ipad;Ulysses Miller;masculino;dinheiro
2025-03-28 09:04:16.586686;1297;Florianópolis;Gabriela Santos;Smartwatch Garmin;Carl Brown;masculino;boleto
2025-03-28 09:15:18.007622;1298;São Paulo;Lucas Pereira;Fone de Ouvido Sony;James Miller;masculino;dinheiro
2025-03-28 10:37:14.355357;1299;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Robert Brown;masculino;cartão de crédito
2025-03-28 13:27:14.645370;1300;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Jess Cohn;masculino;pix
2025-03-28 13:47:18.106218;1301;Florianópolis;Tiago Lima;Tablet Apple Ipad;Bryan Fairey;masculino;dinheiro
2025-03-28 14:49:17.481609;1302;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Dorothy Peoples;feminino;pix
2025-03-28 17:18:14.048460;1303;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Scott Russo;masculino;cartão de crédito
2025-03-29 11:42:18.067306;1304;Florianópolis;Tiago Lima;Smartwatch Garmin;Helena Brickner;feminino;cartão de crédito
2025-03-29 12:12:15.024958;1305;Florianópolis;Tiago Lima;Tablet Apple Ipad;Colleen Parker;feminino;pix
2025-03-29 15:14:16.009135;1306;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Lisa Curry;feminino;boleto
2025-03-29 17:40:16.100205;1307;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Melody Huss;feminino;dinheiro
2025-03-30 09:08:17.235603;1308;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Terri Macias;feminino;boleto
2025-03-30 10:20:14.792588;1309;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Patricia Avent;feminino;cartão de crédito
2025-03-30 10:23:15.559008;1310;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Rachel Mount;feminino;boleto
2025-03-30 11:04:15.025959;1311;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Patrick Ward;masculino;boleto
2025-03-30 12:25:16.568531;1312;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Jeremy Vellucci;masculino;dinheiro
2025-03-30 14:24:13.028816;1313;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Son Wilke;masculino;cartão de crédito
2025-03-30 15:57:13.273842;1314;Florianópolis;Tiago Lima;Tablet Apple Ipad;Clara Hope;feminino;pix
2025-03-30 18:28:15.934548;1315;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Betty Stewart;feminino;boleto
2025-03-31 13:01:15.802790;1316;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Larry Davis;masculino;cartão de crédito
2025-03-31 14:21:18.256344;1317;São Paulo;Lucas Pereira;Tablet Apple Ipad;Lois Monti;feminino;boleto
2025-03-31 16:58:13.053141;1318;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Jonathan Mickey;masculino;cartão de crédito
2025-03-31 18:36:13.277901;1319;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Cory Hunt;masculino;cartão de crédito
2025-04-01 09:06:15.688906;1320;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;James Treaster;masculino;pix
2025-04-01 13:25:17.387458;1321;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Edythe Frazier;feminino;cartão de crédito
2025-04-01 14:43:14.551416;1322;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Eric Read;masculino;pix
2025-04-01 16:21:14.775436;1323;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Alexandra Robinson;feminino;cartão de crédito
2025-04-02 09:52:13.589350;1324;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Steve Singh;masculino;cartão de crédito
2025-04-02 10:29:16.287289;1325;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Brenda Henslee;feminino;dinheiro
2025-04-02 10:42:16.709065;1326;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Diane Meinzer;feminino;dinheiro
2025-04-02 15:11:13.590373;1327;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Georgia Rediger;feminino;dinheiro
2025-04-02 18:37:16.810937;1328;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Donna Hildreth;feminino;cartão de crédito
2025-04-03 07:44:13.885257;1329;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Harry Smith;masculino;dinheiro
2025-04-03 09:14:18.324445;1330;São Paulo;Ana Oliveira;Notebook Dell Inspiron;John Sweet;masculino;dinheiro
2025-04-03 11:35:12.956199;1331;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Lanelle Smith;feminino;pix
2025-04-03 13:01:16.078569;1332;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Elizabeth Aaronson;feminino;boleto
2025-04-03 13:22:12.832049;1333;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Debra Sica;feminino;boleto
2025-04-03 17:04:17.750333;1334;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Bob Banuelos;masculino;cartão de crédito
2025-04-03 17:59:16.497756;1335;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Kristin Lummus;feminino;pix
2025-04-04 08:42:17.365995;1336;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Mary Gerber;feminino;cartão de crédito
2025-04-04 10:16:14.153771;1337;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Christopher Arthur;masculino;pix
2025-04-04 10:41:15.980452;1338;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;James Ryan;masculino;dinheiro
2025-04-04 11:57:17.540713;1339;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Betty Hanson;feminino;cartão de crédito
2025-04-04 12:10:15.278908;1340;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;William Avila;masculino;dinheiro
2025-04-04 12:45:14.413755;1341;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Karl Lopes;masculino;cartão de crédito
2025-04-04 13:50:16.719074;1342;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Bernadette Martin;feminino;pix
2025-04-04 18:06:17.176412;1343;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Emmanuel Floyd;masculino;pix
2025-04-05 08:04:17.176412;1344;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Damien Eyler;masculino;dinheiro
2025-04-05 09:38:12.785830;1345;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Tammy Stovall;feminino;boleto
2025-04-05 09:55:17.582149;1346;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Desmond Robinson;masculino;dinheiro
2025-04-05 10:54:14.081541;1347;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Hugh Hatley;masculino;dinheiro
2025-04-05 17:41:15.129625;1348;São Paulo;Lucas Pereira;Tablet Apple Ipad;Susan Peterson;feminino;dinheiro
2025-04-06 09:56:14.045431;1349;Florianópolis;Tiago Lima;Tablet Apple Ipad;Emma Duke;feminino;boleto
2025-04-06 11:11:16.372848;1350;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;William Mcdaniel;masculino;pix
2025-04-06 12:56:12.866304;1351;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Charlie Roberts;masculino;boleto
2025-04-06 16:32:12.920540;1352;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Megan Almonte;feminino;pix
2025-04-06 17:51:17.693004;1353;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Amy Back;feminino;boleto
2025-04-06 17:58:15.577166;1354;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Florrie Adler;feminino;dinheiro
2025-04-07 13:35:14.356370;1355;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Ronald Malinoski;masculino;boleto
2025-04-08 08:59:17.069072;1356;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Frank Brumit;masculino;dinheiro
2025-04-08 09:12:18.304241;1357;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Misty Poirier;feminino;boleto
2025-04-08 10:43:16.014192;1358;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;William Lerner;masculino;pix
2025-04-08 15:45:15.934548;1359;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Garry Price;masculino;boleto
2025-04-09 08:17:13.527694;1360;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Zachary Williams;masculino;cartão de crédito
2025-04-09 12:53:17.967753;1361;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Ben Butler;masculino;cartão de crédito
2025-04-09 17:44:14.838779;1362;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Patricia Brown;feminino;cartão de crédito
2025-04-09 17:53:13.867078;1363;Florianópolis;Tiago Lima;Smartwatch Garmin;Kathy Herbert;feminino;pix
2025-04-09 18:03:14.772414;1364;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Michael Noto;masculino;pix
2025-04-10 08:47:17.386456;1365;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Diane Richie;feminino;boleto
2025-04-10 09:51:14.937911;1366;Florianópolis;Gabriela Santos;Smartwatch Garmin;Mary Sanders;feminino;cartão de crédito
2025-04-10 10:51:16.381057;1367;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Duane Kuntz;masculino;boleto
2025-04-10 13:01:15.858562;1368;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Sean Ehlers;masculino;boleto
2025-04-10 13:06:15.496477;1369;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Frank Davison;masculino;dinheiro
2025-04-10 16:41:14.196609;1370;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Raymond Young;masculino;boleto
2025-04-10 16:47:16.544189;1371;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Courtney Wick;masculino;pix
2025-04-10 17:27:13.502493;1372;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Dorothy Torrez;feminino;boleto
2025-04-10 17:32:14.336227;1373;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Geoffrey Rogers;masculino;dinheiro
2025-04-11 07:43:17.196769;1374;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Danielle Smith;feminino;dinheiro
2025-04-11 10:43:13.389198;1375;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Joseph Sweeney;masculino;boleto
2025-04-11 15:20:15.914446;1376;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Lance Duke;masculino;cartão de crédito
2025-04-12 08:37:17.365995;1377;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Debbie Smith;feminino;boleto
2025-04-12 09:14:15.979449;1378;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Barbara Corley;feminino;cartão de crédito
